user,item
73,670
73,1260
73,886
74,863
74,768
74,1336
74,437
74,1120
74,586
74,1689
74,543
74,593
75,1308
75,658
75,807
75,595
75,341
75,436
75,703
75,380
75,665
75,1693
75,1256
75,341
75,848
75,657
75,54
75,1435
76,297
76,1120
76,971
77,347
77,302
77,593
78,330
78,1273
78,986
78,1120
79,597
79,54
80,1701
80,602
81,760
81,689
81,24
81,808
81,344
81,1632
81,1437
81,295
81,289
82,699
82,1120
83,330
83,340
83,400
83,346
83,332
83,434
84,669
84,1439
84,1328
85,408
85,1708
85,797
85,1439
85,583
85,297
85,430
85,1707
85,1130
85,1163
85,812
85,771
85,741
85,381
85,1396
85,761
85,729
85,446
86,347
86,687
86,495
86,642
86,745
86,701
86,1256
86,1714
86,378
86,306
86,1713
86,627
86,1042
86,1001
86,350
86,288
86,415
87,926
87,979
87,1684
87,315
87,570
87,1374
87,1730
87,1724
87,1734
87,1695
87,434
87,448
87,1079
87,1732
87,411
87,881
87,1600
87,342
87,1019
87,970
87,380
87,1302
87,415
87,405
87,1616
87,452
87,641
87,771
87,729
87,1722
87,456
87,1065
87,458
87,575
87,1
87,1308
87,309
87,1728
87,524
87,815
87,1727
87,538
87,293
87,1382
87,701
87,993
87,283
87,448
88,292
88,54
88,627
88,1322
88,410
89,923
89,945
89,285
89,406
89,741
89,301
89,375
89,359
89,353
90,661
90,741
90,377
90,668
91,821
91,333
91,1163
91,1752
91,310
91,455
91,909
91,289
92,1392
92,295
92,1756
92,297
92,54
92,1380
93,1386
93,857
94,1758
94,821
94,1301
94,1157
94,771
95,662
95,324
95,354
95,1310
95,358
95,663
95,881
95,372
95,928
95,719
95,1131
95,768
95,1060
95,627
95,755
95,416
95,386
95,320
95,1016
95,692
95,440
95,1162
95,326
95,1359
95,280
95,1296
95,1731
95,696
95,907
95,601
95,949
95,669
95,1123
95,954
95,327
95,287
95,943
96,378
96,303
96,1396
96,639
97,114
97,281
97,1793
97,1834
97,1831
97,1833
97,764
97,1843
97,189
97,1765
97,105
97,1780
97,1795
97,1767
97,1775
97,1826
97,1814
97,981
97,1828
97,1837
97,1803
97,20
97,1823
97,1799
98,1055
98,302
98,1851
99,874
99,7
99,785
100,1078
100,729
100,848
101,1861
101,1856
101,658
101,1251
102,1055
102,1255
103,419
103,906
103,632
103,1866
103,1637
103,476
103,1364
103,296
103,331
104,720
104,821
104,556
104,303
104,747
104,1868
104,846
104,1213
104,1127
104,1870
104,1299
105,992
105,986
105,1387
105,1424
105,818
105,448
105,302
105,1875
105,14
105,794
105,333
105,1016
106,528
106,1900
106,1922
106,1906
106,1241
106,1939
106,1914
106,1885
106,802
106,1891
106,611
106,1913
106,1931
106,1929
106,1902
106,1928
106,1880
106,1941
106,253
106,1055
106,1892
107,1757
107,564
107,651
107,1298
107,402
107,1264
107,1952
107,1013
107,581
107,462
107,25
107,1024
107,977
107,1408
107,302
107,501
107,975
107,500
107,604
107,1407
107,1872
107,896
107,1297
107,695
107,848
107,1332
107,1276
108,1636
108,838
108,1692
108,1673
109,1960
109,1961
109,576
110,1963
110,600
110,893
110,914
110,286
110,1625
110,292
110,836
110,937
110,851
110,1979
110,369
110,1906
110,1130
110,371
110,758
110,416
110,281
110,1978
111,992
111,1308
111,1187
111,590
111,448
111,669
111,812
111,327
111,869
111,340
111,54
111,1061
111,476
111,881
111,318
111,1419
111,868
112,1754
112,462
113,527
113,575
113,1020
113,927
113,1333
113,359
113,524
113,464
113,611
113,846
114,547
114,550
114,577
114,292
114,1003
115,901
115,931
115,778
115,406
115,381
115,1440
115,812
115,1989
115,450
115,598
115,835
115,728
115,1987
115,970
115,787
115,757
115,901
116,396
116,292
116,522
116,847
116,699
116,743
116,1062
116,1993
116,1376
116,636
116,359
116,363
116,398
116,1075
116,467
116,1047
116,741
116,553
116,728
116,707
116,879
116,1131
117,416
117,292
118,348
118,728
119,576
119,280
120,2003
120,2004
120,2002
121,2008
121,2009
122,929
122,958
122,286
122,829
122,378
122,405
122,542
122,370
122,857
122,562
122,290
122,327
123,290
123,918
123,599
123,1126
123,761
123,886
123,2011
123,1646
123,464
123,1083
123,605
123,1016
123,2
123,1679
123,1419
123,373
123,1046
123,1283
123,946
123,1042
123,1256
123,602
123,1074
123,1268
123,468
124,448
124,726
124,1
124,297
125,53
125,998
125,1133
125,627
125,1024
125,1074
125,539
125,2024
125,466
125,634
125,1130
125,408
125,1147
125,377
125,973
125,2025
125,458
125,1339
125,1193
126,851
126,958
126,918
126,297
126,720
126,961
126,788
126,416
127,958
127,568
127,788
127,1027
127,2030
127,1408
127,301
127,439
127,1124
127,466
128,350
128,1018
128,1260
128,846
128,812
129,557
129,1633
129,494
129,829
129,851
129,455
129,346
129,2037
129,378
129,1678
129,1012
129,1868
129,1330
129,808
129,562
129,292
130,663
130,997
130,292
130,327
130,1260
130,1960
130,1188
130,363
130,467
130,521
130,1961
130,999
130,597
130,360
130,776
130,318
131,1630
131,477
131,845
131,587
131,1111
131,394
131,54
131,332
131,463
131,1637
131,2042
132,388
132,857
132,597
132,54
132,843
132,350
132,388
132,286
132,1683
132,414
132,44
132,613
132,702
132,1068
132,711
132,2046
132,668
132,783
132,1059
132,1645
132,411
133,658
133,702
134,1413
134,1138
134,931
134,281
134,2047
134,352
134,693
134,1678
134,1442
134,1321
134,375
134,361
134,2059
134,795
134,744
134,2052
134,404
134,796
134,333
134,820
134,688
134,601
134,1413
134,414
134,2055
134,1308
134,591
134,457
134,1352
134,496
135,702
135,663
135,872
135,988
135,720
135,384
135,1256
135,1333
135,359
135,886
135,316
136,1665
136,1305
136,365
136,987
136,1721
136,430
136,436
136,339
136,696
136,1297
136,458
136,420
136,763
136,702
136,1285
136,361
136,286
137,913
137,1397
137,309
137,1438
137,384
137,1691
138,609
138,290
138,300
138,399
138,627
138,843
138,314
138,303
138,598
139,346
139,692
139,297
139,1208
139,339
139,736
139,1365
139,350
139,353
139,956
139,479
139,364
139,696
139,802
139,778
139,871
139,328
139,1990
140,345
140,342
141,514
141,857
141,408
141,1069
141,584
141,1692
141,846
141,703
141,1729
141,844
141,777
142,703
142,618
142,2083
142,1078
143,841
143,665
143,334
143,436
143,458
143,564
143,1684
144,2095
144,381
144,311
144,449
144,611
144,522
144,872
144,400
144,1257
144,657
145,577
145,363
145,380
145,1644
145,363
145,1644
146,1336
146,374
146,463
146,731
146,543
147,1203
147,482
147,1311
147,1268
147,1201
147,742
147,584
147,54
147,1656
147,417
147,1954
148,592
148,405
149,2098
149,2054
149,1610
149,282
149,2102
150,2111
150,293
150,2104
151,829
151,430
151,981
151,293
151,548
151,1430
151,708
151,547
151,611
151,598
151,2051
151,821
151,772
151,788
151,1692
151,1130
151,1757
151,727
151,349
151,2122
152,846
152,2125
152,2043
152,415
152,345
152,1346
152,389
152,2126
152,679
152,463
153,330
153,670
153,458
153,440
153,309
153,548
154,437
154,2137
154,1616
154,359
154,463
154,1364
154,710
154,40
154,892
154,691
154,368
154,301
154,667
154,1213
154,726
154,3
154,871
154,2134
154,752
154,797
154,403
154,353
155,875
155,906
155,1185
155,524
155,815
155,1365
156,2140
156,408
156,24
156,1311
156,1641
156,627
156,717
156,548
156,1030
156,919
156,333
156,359
157,298
157,361
157,1043
157,365
157,1739
157,359
157,406
157,293
157,680
157,741
157,937
157,900
157,463
157,874
157,2143
157,1640
157,458
157,892
158,297
158,611
158,739
158,389
159,335
159,463
159,430
160,1018
160,1721
160,1297
160,913
160,1725
160,322
160,1865
160,346
160,1066
160,661
160,1329
160,1401
160,838
161,932
161,1283
161,1672
161,1014
161,1641
161,318
161,463
161,1641
161,846
161,2148
161,44
161,759
162,302
162,1198
162,380
162,1
162,1667
162,459
163,681
163,293
163,1
163,348
163,864
163,611
163,458
163,285
163,1322
163,361
164,1957
164,290
164,815
164,855
164,1111
165,14
165,655
165,555
165,1646
165,989
165,1607
165,1026
165,1674
165,1414
165,2149
165,874
165,660
165,6
165,1645
165,441
165,1007
165,1325
165,748
165,1351
165,1726
165,1063
165,1736
165,1427
165,454
165,1261
165,558
165,399
165,971
165,1647
165,1015
165,1344
165,341
165,1435
165,1079
165,1375
165,44
165,2051
165,1124
165,399
165,1186
165,1006
165,1646
165,607
165,1014
165,444
165,1646
165,2156
165,805
165,783
165,1007
165,340
165,1427
165,1295
165,2154
165,350
165,1014
165,2155
165,1705
165,809
165,1427
165,718
165,1005
165,434
165,342
165,613
165,1163
165,2150
166,2025
166,719
166,380
166,2044
166,891
166,592
166,2162
166,1329
166,311
166,866
166,330
166,350
166,280
166,425
166,590
166,813
167,1641
167,1256
167,1112
167,334
167,2051
167,1382
167,415
167,528
167,2068
168,613
168,553
168,704
168,999
168,361
169,704
169,846
170,945
170,1647
170,349
170,1363
170,1326
170,393
170,1427
170,373
170,934
170,1398
170,386
171,2167
171,318
171,2168
171,332
171,318
171,1047
171,809
171,934
171,2164
171,376
171,777
171,403
171,604
172,340
172,780
172,670
172,363
172,1754
172,887
172,1307
172,818
172,1686
172,416
172,364
172,2044
172,813
173,588
173,305
173,853
174,6
174,44
174,1376
174,3
174,1383
174,582
174,1866
174,794
174,1063
174,2173
174,800
174,522
174,920
174,5
174,1263
174,1255
174,22
174,933
174,794
174,457
175,663
175,1079
175,280
175,855
175,669
175,888
175,898
175,343
175,1276
175,708
175,899
175,723
175,887
175,402
175,755
175,800
175,598
175,316
176,705
176,1960
176,969
176,988
176,390
176,1371
176,961
177,1745
177,571
177,676
177,695
177,2175
177,943
177,2117
177,888
177,610
177,332
177,592
177,1217
177,557
177,763
177,1062
177,430
177,1155
177,597
177,2148
177,820
177,1135
177,551
177,807
177,573
177,395
177,1373
177,609
177,1641
177,372
177,386
177,1
177,1050
177,1112
177,297
177,730
177,328
178,1079
178,720
178,1198
178,581
178,1952
178,1721
179,618
179,969
180,306
180,970
181,377
181,378
181,970
182,579
182,531
182,2178
182,810
182,305
182,620
182,2182
182,2
183,449
183,450
183,721
183,301
183,1261
183,380
183,457
183,501
183,1693
183,415
183,1025
183,809
183,307
183,1662
183,604
183,2141
183,787
183,524
184,337
184,881
185,288
185,1190
185,1053
185,2186
185,970
185,756
185,756
186,660
186,864
186,853
186,680
186,1639
186,1
186,2193
186,2192
186,627
186,2191
186,310
186,958
186,1422
187,577
187,696
187,871
187,970
187,1344
187,313
187,1331
187,1331
187,2066
187,843
188,2198
188,734
188,448
188,322
189,381
189,281
190,375
190,288
190,573
190,986
190,441
190,677
191,1187
191,671
191,468
191,391
191,795
191,780
191,598
191,450
191,379
191,2145
191,737
191,1688
191,386
191,381
191,514
191,311
191,1068
191,1363
191,696
191,392
191,1303
191,1328
191,358
191,1148
191,398
191,562
191,752
191,498
191,436
191,586
191,1017
192,1009
192,1267
192,1271
192,815
192,1663
192,456
192,866
192,1352
192,301
192,590
192,362
192,2093
192,2060
192,2206
192,1363
192,2205
192,1345
192,2218
192,458
192,673
192,829
192,1703
192,410
192,1433
192,350
192,350
192,893
192,1607
192,1217
193,1303
193,2225
193,838
193,582
193,391
193,1007
193,725
193,722
193,392
193,1287
193,2224
194,858
194,392
194,1606
194,892
194,557
194,596
194,1000
194,2
194,40
194,1722
194,1348
194,359
194,309
194,280
194,887
194,1255
194,283
194,332
194,427
194,1303
194,1390
194,1018
194,448
194,1187
194,376
194,1203
194,302
194,364
195,404
195,301
195,340
195,402
195,521
195,1018
195,663
195,2197
195,857
196,301
196,1358
196,288
196,2091
196,294
196,318
196,663
196,465
197,2092
197,1382
198,467
198,479
198,406
198,553
198,333
198,446
198,377
198,936
198,1984
198,766
198,1358
198,981
198,985
198,856
198,692
198,380
198,347
198,2046
198,357
198,930
198,1182
198,1740
199,972
199,2231
200,369
200,711
200,771
200,573
200,452
200,726
200,1
201,448
201,379
202,19
202,359
202,2239
203,302
203,717
204,672
204,361
204,406
204,1220
204,363
205,663
205,330
205,294
206,2248
206,2268
206,2244
206,1499
206,620
206,294
206,2254
206,2265
206,2251
207,973
207,436
207,386
207,342
207,433
207,384
207,692
207,404
207,820
208,691
208,1257
208,286
208,692
208,406
208,851
208,2275
208,1640
209,1258
209,658
210,1604
210,173
210,691
211,2146
211,2092
212,438
212,1677
212,590
212,597
212,1687
212,435
212,281
212,300
212,2280
213,380
213,815
213,1365
213,464
213,213
213,2012
214,502
214,729
214,548
214,2286
214,418
214,1737
214,469
214,1057
215,601
215,1421
215,609
215,361
216,742
216,760
216,789
217,1021
217,564
217,745
217,281
217,987
217,403
217,575
217,595
217,1292
217,563
217,586
217,618
218,400
218,440
218,363
219,1503
219,663
219,1288
219,2288
219,1248
219,1260
220,1847
220,381
220,2010
220,1604
220,440
220,311
220,800
220,365
220,1687
220,457
220,473
220,2154
220,2301
220,851
220,1046
220,943
220,458
220,1066
220,2303
220,1693
221,458
221,402
221,852
221,297
222,364
222,669
222,330
222,295
222,369
222,2145
222,2010
222,301
222,440
222,1260
222,513
223,605
223,44
223,493
224,457
224,539
224,54
224,587
224,1701
224,1332
224,919
224,739
224,440
224,1084
224,780
225,2312
225,2316
225,843
225,2128
225,983
225,906
225,1183
225,764
225,8
225,457
225,462
225,425
225,54
226,797
226,741
226,1698
226,1396
226,777
226,373
227,1423
227,893
227,748
227,1991
227,882
227,2068
227,564
227,1396
227,1070
227,741
227,1637
227,372
227,1687
227,1305
227,1219
227,1191
227,312
228,2343
228,950
228,1049
228,2040
228,385
228,2319
228,2092
228,357
228,2338
228,509
228,463
228,1364
228,333
228,683
228,361
228,2335
228,1317
228,464
228,755
228,569
228,953
228,1740
228,1037
228,1031
228,392
228,1960
228,373
228,851
228,788
228,1331
228,301
228,381
228,548
228,459
228,414
228,945
228,473
228,919
228,928
228,937
229,303
229,1404
229,1336
229,2139
229,14
229,1138
229,2345
230,1567
230,1332
230,2096
230,789
230,596
230,2117
230,385
230,787
230,745
230,845
231,627
231,792
231,304
232,14
232,282
232,1439
233,609
233,380
233,710
233,668
233,777
233,377
233,687
233,385
233,593
234,6
234,377
234,495
234,632
235,881
235,1
236,676
236,663
236,588
236,1180
236,839
236,1009
236,804
237,597
237,281
237,595
237,795
238,1638
238,611
238,437
238,595
239,783
239,2347
239,334
240,309
240,589
240,2273
240,549
240,2198
241,671
241,748
241,768
241,712
242,2429
242,2397
242,2406
242,2420
242,2447
242,2445
242,2360
242,2351
242,2365
242,2409
242,2404
242,2363
242,2410
242,2429
242,2422
242,2385
242,2446
242,2354
242,2452
242,2390
242,2364
242,2357
242,2367
242,2410
242,2376
242,2433
242,2448
243,611
243,872
243,373
243,54
243,534
243,373
243,1759
244,1332
244,376
244,757
244,852
244,812
244,357
244,1217
244,430
244,44
245,45
245,402
245,1070
245,761
245,1255
245,402
245,376
245,601
245,712
245,1163
245,696
245,1163
245,1375
245,1985
245,1310
245,764
246,728
246,494
246,400
247,590
247,385
247,1087
247,592
247,847
247,999
247,1616
248,1679
248,333
249,300
249,438
249,1271
250,678
250,1616
250,2465
251,659
251,457
251,2147
251,820
251,665
252,1
252,438
252,352
252,2068
252,777
252,281
252,1012
252,1703
252,771
252,657
253,681
253,342
253,1182
253,1198
253,318
253,1607
254,839
254,1331
254,547
254,1021
254,349
254,365
255,309
255,1331
255,1012
255,1439
255,886
255,672
256,2468
256,634
257,739
257,771
257,1274
258,981
258,1012
258,1969
258,385
258,441
258,369
259,1331
259,1351
259,583
260,2066
260,298
260,2045
260,933
260,771
260,300
260,1427
260,290
261,322
261,361
261,323
261,1125
261,3
261,290
261,783
261,322
261,405
261,336
261,393
261,406
261,881
261,578
261,381
261,404
261,440
261,1344
261,587
261,2065
262,353
262,1639
262,415
262,297
262,436
263,605
263,2323
263,679
263,881
264,54
264,964
264,1435
264,821
264,357
264,627
264,871
264,405
264,336
265,2472
265,1733
265,668
265,1688
266,2228
266,1274
267,678
267,818
268,820
268,389
269,282
269,1637
269,280
269,1182
269,879
269,2173
269,430
269,1398
269,681
269,1366
270,1205
270,1220
270,929
271,594
271,988
271,1984
271,423
271,674
271,988
271,347
271,1352
271,1729
271,543
271,1424
271,1000
272,368
272,284
272,1686
272,820
272,24
272,737
273,373
273,1693
274,763
274,1262
274,1002
274,351
274,39
274,352
274,771
274,636
274,2056
274,562
274,573
274,2478
274,457
274,1191
275,1434
275,359
275,518
275,459
275,2140
275,1082
275,1305
275,1725
275,1721
276,771
276,818
276,2482
276,1737
276,352
276,676
277,676
277,54
278,54
278,361
278,593
278,393
278,663
278,1359
278,363
278,363
278,406
279,1435
279,1256
279,1002
279,1191
279,463
280,1653
280,1301
281,2466
281,1736
281,1344
281,705
281,2483
282,1264
282,350
282,843
283,1268
283,1068
283,400
283,1352
283,2228
283,364
283,381
283,787
283,1745
283,930
283,2043
284,364
284,405
284,1373
284,813
284,1269
284,464
284,388
284,1728
284,1954
285,2228
285,496
286,1738
286,678
286,659
286,436
286,365
286,2065
286,674
286,373
287,642
287,672
287,2120
287,353
287,654
287,461
287,1031
287,892
287,632
288,389
288,479
288,402
288,377
289,879
289,2121
289,1207
289,332
289,1727
290,2485
290,405
290,1149
291,752
291,357
291,350
291,433
291,1386
291,430
291,2120
291,737
291,1027
291,440
291,1677
291,448
292,844
292,438
292,710
292,2170
293,681
293,795
293,678
293,1182
294,2052
294,2486
294,890
294,913
294,346
294,939
294,399
294,1719
295,677
295,353
295,680
295,777
295,1296
295,2491
295,2492
295,940
295,359
295,373
295,14
295,1488
295,430
295,2150
295,1647
296,437
296,933
297,678
297,1031
297,1305
297,654
297,706
297,1658
297,1643
297,1198
297,2043
297,1639
298,1679
298,654
299,301
299,821
299,932
299,913
299,327
299,352
299,1690
299,496
299,415
299,682
299,597
299,1697
300,1182
300,372
300,345
300,813
301,2495
301,1218
301,864
301,2496
301,298
301,860
302,879
302,464
302,1344
302,354
302,1153
302,721
302,1201
302,463
302,548
303,726
303,281
303,437
303,1690
303,1297
304,31
304,2371
304,2497
304,2499
305,681
305,1308
306,380
306,352
306,654
306,680
306,815
306,500
306,381
306,295
306,355
306,553
306,818
306,402
306,888
306,636
306,404
306,785
307,364
307,350
307,666
307,44
307,2505
307,942
307,1715
307,41
307,436
307,1030
308,720
308,804
309,882
309,347
309,654
309,891
309,301
309,601
310,539
310,654
311,654
311,577
312,1131
312,404
312,347
312,686
312,290
313,11
313,361
313,375
313,654
314,408
314,1182
314,2512
314,381
315,839
315,470
315,528
315,777
315,2344
315,419
315,879
315,394
315,1365
315,753
316,553
316,416
316,570
316,476
316,934
316,635
316,1425
316,2094
316,392
316,888
316,330
316,942
316,2517
316,1629
316,350
316,361
316,662
316,821
316,414
316,2270
316,1187
316,297
317,1131
317,2063
317,2522
317,301
318,1727
318,642
319,1268
319,763
319,1359
319,1163
320,347
320,555
321,599
321,2539
321,2527
321,2538
321,2531
321,2534
321,590
321,815
321,2553
321,2532
321,2530
321,2560
321,2554
321,2528
322,414
322,415
322,2066
322,302
322,983
323,563
323,777
323,1043
323,381
323,1758
323,349
323,923
323,531
324,2039
324,373
324,1745
324,404
324,553
324,1364
325,949
325,660
326,307
326,395
327,900
327,389
327,812
327,737
327,871
327,871
327,414
327,347
327,381
327,726
327,390
327,463
327,1686
327,591
327,322
327,2052
327,1344
328,373
328,792
328,402
328,1758
328,282
328,590
328,350
328,673
329,1745
329,325
330,795
330,642
331,495
331,2570
331,281
331,752
331,2574
331,2577
331,2573
331,2506
331,1062
331,448
332,774
332,592
332,571
332,728
332,1353
333,642
333,665
334,688
334,286
334,388
334,381
334,353
334,797
334,1676
334,464
334,381
335,523
335,669
335,857
335,1644
335,2092
335,2287
335,1362
335,789
336,1676
336,1185
337,658
337,1676
338,372
338,449
339,2462
339,330
339,402
339,393
339,1305
339,663
339,997
339,372
339,913
339,1255
339,384
339,1337
339,2066
339,692
339,393
339,465
339,327
339,940
339,1153
340,943
340,782
340,1031
340,548
340,387
340,929
340,737
340,414
340,372
340,406
340,1411
340,846
341,564
341,404
341,1993
341,587
342,363
342,351
343,2583
343,2588
343,1018
344,1187
344,928
344,365
344,911
344,913
344,883
344,2041
345,724
345,1285
345,524
346,1655
346,888
346,819
346,322
346,798
346,448
346,627
346,2041
346,872
347,322
347,404
347,726
347,569
347,2542
347,838
347,417
347,752
347,436
